item : [{"Id":22,"Name":"test","Description":"tarr","Price":5255,"CategoryId":1,"ImageUrl":"media\\products\\8858ba79-e6b4-4c8d-97b1-32d97d5edeb2.png","CreatedBy":"rat","Category":null},{"Id":23,"Name":"rat","Description":"tes","Price":52,"CategoryId":1,"ImageUrl":"media\\products\\4504ac5e-8ed8-4aaf-a605-a33ccedd0f1f.png","CreatedBy":"cat","Category":null}] | successfully retrieved | 13/03/2024 1:18:32 PM
item : [{"Id":22,"Name":"test","Description":"tarr","Price":5255,"CategoryId":3,"ImageUrl":"media\\products\\8858ba79-e6b4-4c8d-97b1-32d97d5edeb2.png","CreatedBy":"rat","Category":{"Id":3,"Name":"Movies","DisplayOrder":3,"CreatedBy":"Amor"}},{"Id":23,"Name":"rat","Description":"tes","Price":52,"CategoryId":2,"ImageUrl":"media\\products\\4504ac5e-8ed8-4aaf-a605-a33ccedd0f1f.png","CreatedBy":"cat","Category":{"Id":2,"Name":"Soda","DisplayOrder":2,"CreatedBy":"Amor"}},{"Id":25,"Name":"Tuna","Description":"asd","Price":43,"CategoryId":2,"ImageUrl":null,"CreatedBy":"daw","Category":{"Id":2,"Name":"Soda","DisplayOrder":2,"CreatedBy":"Amor"}}] | successfully retrieved | 13/03/2024 2:34:50 PM
item : [{"Id":22,"Name":"test","Description":"tarr","Price":5255,"CategoryId":3,"ImageUrl":"media\\products\\8858ba79-e6b4-4c8d-97b1-32d97d5edeb2.png","CreatedBy":"rat","Category":{"Id":3,"Name":"Movies","DisplayOrder":3,"CreatedBy":"Amor"}},{"Id":23,"Name":"rat","Description":"tes","Price":52,"CategoryId":2,"ImageUrl":"media\\products\\4504ac5e-8ed8-4aaf-a605-a33ccedd0f1f.png","CreatedBy":"cat","Category":{"Id":2,"Name":"Soda","DisplayOrder":2,"CreatedBy":"Amor"}},{"Id":25,"Name":"Tuna","Description":"asd","Price":43,"CategoryId":2,"ImageUrl":null,"CreatedBy":"daw","Category":{"Id":2,"Name":"Soda","DisplayOrder":2,"CreatedBy":"Amor"}}] | successfully retrieved | 13/03/2024 2:34:54 PM
item : [{"Id":22,"Name":"test","Description":"tarr","Price":5255,"CategoryId":3,"ImageUrl":"media\\products\\8858ba79-e6b4-4c8d-97b1-32d97d5edeb2.png","CreatedBy":"rat","Category":{"Id":3,"Name":"Movies","DisplayOrder":3,"CreatedBy":"Amor"}},{"Id":23,"Name":"rat","Description":"tes","Price":52,"CategoryId":2,"ImageUrl":"media\\products\\4504ac5e-8ed8-4aaf-a605-a33ccedd0f1f.png","CreatedBy":"cat","Category":{"Id":2,"Name":"Soda","DisplayOrder":2,"CreatedBy":"Amor"}},{"Id":25,"Name":"Tuna","Description":"asd","Price":43,"CategoryId":2,"ImageUrl":null,"CreatedBy":"daw","Category":{"Id":2,"Name":"Soda","DisplayOrder":2,"CreatedBy":"Amor"}}] | successfully retrieved | 13/03/2024 2:35:05 PM
item : [{"Id":22,"Name":"test","Description":"tarr","Price":5255,"CategoryId":3,"ImageUrl":"media\\products\\8858ba79-e6b4-4c8d-97b1-32d97d5edeb2.png","CreatedBy":"rat","Category":{"Id":3,"Name":"Movies","DisplayOrder":3,"CreatedBy":"Amor"}},{"Id":23,"Name":"rat","Description":"tes","Price":52,"CategoryId":2,"ImageUrl":"media\\products\\4504ac5e-8ed8-4aaf-a605-a33ccedd0f1f.png","CreatedBy":"cat","Category":{"Id":2,"Name":"Soda","DisplayOrder":2,"CreatedBy":"Amor"}},{"Id":25,"Name":"Tuna","Description":"asd","Price":43,"CategoryId":2,"ImageUrl":null,"CreatedBy":"daw","Category":{"Id":2,"Name":"Soda","DisplayOrder":2,"CreatedBy":"Amor"}}] | successfully retrieved | 13/03/2024 2:35:10 PM
item : [{"Id":22,"Name":"test","Description":"tarr","Price":5255,"CategoryId":3,"ImageUrl":"media\\products\\8858ba79-e6b4-4c8d-97b1-32d97d5edeb2.png","CreatedBy":"rat","Category":{"Id":3,"Name":"Movies","DisplayOrder":3,"CreatedBy":"Amor"}},{"Id":23,"Name":"rat","Description":"tes","Price":52,"CategoryId":2,"ImageUrl":"media\\products\\4504ac5e-8ed8-4aaf-a605-a33ccedd0f1f.png","CreatedBy":"cat","Category":{"Id":2,"Name":"Soda","DisplayOrder":2,"CreatedBy":"Amor"}},{"Id":25,"Name":"Tuna","Description":"asd","Price":43,"CategoryId":2,"ImageUrl":null,"CreatedBy":"daw","Category":{"Id":2,"Name":"Soda","DisplayOrder":2,"CreatedBy":"Amor"}}] | successfully retrieved | 13/03/2024 2:35:11 PM
item : [{"Id":22,"Name":"test","Description":"tarr","Price":5255,"CategoryId":3,"ImageUrl":"media\\products\\8858ba79-e6b4-4c8d-97b1-32d97d5edeb2.png","CreatedBy":"rat","Category":{"Id":3,"Name":"Movies","DisplayOrder":3,"CreatedBy":"Amor"}},{"Id":23,"Name":"rat","Description":"tes","Price":52,"CategoryId":2,"ImageUrl":"media\\products\\4504ac5e-8ed8-4aaf-a605-a33ccedd0f1f.png","CreatedBy":"cat","Category":{"Id":2,"Name":"Soda","DisplayOrder":2,"CreatedBy":"Amor"}},{"Id":25,"Name":"Tuna","Description":"asd","Price":43,"CategoryId":2,"ImageUrl":null,"CreatedBy":"daw","Category":{"Id":2,"Name":"Soda","DisplayOrder":2,"CreatedBy":"Amor"}}] | successfully retrieved | 13/03/2024 2:35:12 PM
item : [{"Id":22,"Name":"test","Description":"tarr","Price":5255,"CategoryId":3,"ImageUrl":"media\\products\\8858ba79-e6b4-4c8d-97b1-32d97d5edeb2.png","CreatedBy":"rat","Category":{"Id":3,"Name":"Movies","DisplayOrder":3,"CreatedBy":"Amor"}},{"Id":23,"Name":"rat","Description":"tes","Price":52,"CategoryId":2,"ImageUrl":"media\\products\\4504ac5e-8ed8-4aaf-a605-a33ccedd0f1f.png","CreatedBy":"cat","Category":{"Id":2,"Name":"Soda","DisplayOrder":2,"CreatedBy":"Amor"}},{"Id":25,"Name":"Tuna","Description":"asd","Price":43,"CategoryId":2,"ImageUrl":null,"CreatedBy":"daw","Category":{"Id":2,"Name":"Soda","DisplayOrder":2,"CreatedBy":"Amor"}}] | successfully retrieved | 13/03/2024 2:35:18 PM
item : [{"Id":22,"Name":"test","Description":"tarr","Price":5255,"CategoryId":3,"ImageUrl":"media\\products\\8858ba79-e6b4-4c8d-97b1-32d97d5edeb2.png","CreatedBy":"rat","Category":{"Id":3,"Name":"Movies","DisplayOrder":3,"CreatedBy":"Amor"}},{"Id":23,"Name":"rat","Description":"tes","Price":52,"CategoryId":2,"ImageUrl":"media\\products\\4504ac5e-8ed8-4aaf-a605-a33ccedd0f1f.png","CreatedBy":"cat","Category":{"Id":2,"Name":"Soda","DisplayOrder":2,"CreatedBy":"Amor"}},{"Id":25,"Name":"Tuna","Description":"asd","Price":43,"CategoryId":2,"ImageUrl":null,"CreatedBy":"daw","Category":{"Id":2,"Name":"Soda","DisplayOrder":2,"CreatedBy":"Amor"}}] | successfully retrieved | 13/03/2024 2:35:20 PM
item : [{"Id":22,"Name":"test","Description":"tarr","Price":5255,"CategoryId":3,"ImageUrl":"media\\products\\8858ba79-e6b4-4c8d-97b1-32d97d5edeb2.png","CreatedBy":"rat","Category":{"Id":3,"Name":"Movies","DisplayOrder":3,"CreatedBy":"Amor"}},{"Id":23,"Name":"rat","Description":"tes","Price":52,"CategoryId":2,"ImageUrl":"media\\products\\4504ac5e-8ed8-4aaf-a605-a33ccedd0f1f.png","CreatedBy":"cat","Category":{"Id":2,"Name":"Soda","DisplayOrder":2,"CreatedBy":"Amor"}},{"Id":25,"Name":"Tuna","Description":"asd","Price":43,"CategoryId":2,"ImageUrl":null,"CreatedBy":"daw","Category":{"Id":2,"Name":"Soda","DisplayOrder":2,"CreatedBy":"Amor"}}] | successfully retrieved | 13/03/2024 2:35:22 PM
item : [{"Id":22,"Name":"test","Description":"tarr","Price":5255,"CategoryId":3,"ImageUrl":"media\\products\\8858ba79-e6b4-4c8d-97b1-32d97d5edeb2.png","CreatedBy":"rat","Category":{"Id":3,"Name":"Movies","DisplayOrder":3,"CreatedBy":"Amor"}},{"Id":23,"Name":"rat","Description":"tes","Price":52,"CategoryId":2,"ImageUrl":"media\\products\\4504ac5e-8ed8-4aaf-a605-a33ccedd0f1f.png","CreatedBy":"cat","Category":{"Id":2,"Name":"Soda","DisplayOrder":2,"CreatedBy":"Amor"}},{"Id":25,"Name":"Tuna","Description":"asd","Price":43,"CategoryId":2,"ImageUrl":null,"CreatedBy":"daw","Category":{"Id":2,"Name":"Soda","DisplayOrder":2,"CreatedBy":"Amor"}}] | successfully retrieved | 13/03/2024 2:35:25 PM
item : [{"Id":22,"Name":"test","Description":"tarr","Price":5255,"CategoryId":3,"ImageUrl":"media\\products\\8858ba79-e6b4-4c8d-97b1-32d97d5edeb2.png","CreatedBy":"rat","Category":{"Id":3,"Name":"Movies","DisplayOrder":3,"CreatedBy":"Amor"}},{"Id":23,"Name":"rat","Description":"tes","Price":52,"CategoryId":2,"ImageUrl":"media\\products\\4504ac5e-8ed8-4aaf-a605-a33ccedd0f1f.png","CreatedBy":"cat","Category":{"Id":2,"Name":"Soda","DisplayOrder":2,"CreatedBy":"Amor"}},{"Id":25,"Name":"Tuna","Description":"asd","Price":43,"CategoryId":2,"ImageUrl":null,"CreatedBy":"daw","Category":{"Id":2,"Name":"Soda","DisplayOrder":2,"CreatedBy":"Amor"}}] | successfully retrieved | 13/03/2024 2:35:26 PM
item : [{"Id":22,"Name":"test","Description":"tarr","Price":5255,"CategoryId":3,"ImageUrl":"media\\products\\8858ba79-e6b4-4c8d-97b1-32d97d5edeb2.png","CreatedBy":"rat","Category":{"Id":3,"Name":"Movies","DisplayOrder":3,"CreatedBy":"Amor"}},{"Id":23,"Name":"rat","Description":"tes","Price":52,"CategoryId":2,"ImageUrl":"media\\products\\4504ac5e-8ed8-4aaf-a605-a33ccedd0f1f.png","CreatedBy":"cat","Category":{"Id":2,"Name":"Soda","DisplayOrder":2,"CreatedBy":"Amor"}},{"Id":25,"Name":"Tuna","Description":"asd","Price":43,"CategoryId":2,"ImageUrl":null,"CreatedBy":"daw","Category":{"Id":2,"Name":"Soda","DisplayOrder":2,"CreatedBy":"Amor"}}] | successfully retrieved | 13/03/2024 2:35:31 PM
item : [{"Id":22,"Name":"test","Description":"tarr","Price":5255,"CategoryId":3,"ImageUrl":"media\\products\\8858ba79-e6b4-4c8d-97b1-32d97d5edeb2.png","CreatedBy":"rat","Category":{"Id":3,"Name":"Movies","DisplayOrder":3,"CreatedBy":"Amor"}},{"Id":23,"Name":"rat","Description":"tes","Price":52,"CategoryId":2,"ImageUrl":"media\\products\\4504ac5e-8ed8-4aaf-a605-a33ccedd0f1f.png","CreatedBy":"cat","Category":{"Id":2,"Name":"Soda","DisplayOrder":2,"CreatedBy":"Amor"}},{"Id":25,"Name":"Tuna","Description":"asd","Price":43,"CategoryId":2,"ImageUrl":null,"CreatedBy":"daw","Category":{"Id":2,"Name":"Soda","DisplayOrder":2,"CreatedBy":"Amor"}}] | successfully retrieved | 13/03/2024 2:35:53 PM
item : [{"Id":22,"Name":"test","Description":"tarr","Price":5255,"CategoryId":3,"ImageUrl":"media\\products\\8858ba79-e6b4-4c8d-97b1-32d97d5edeb2.png","CreatedBy":"rat","Category":{"Id":3,"Name":"Movies","DisplayOrder":3,"CreatedBy":"Amor"}},{"Id":23,"Name":"rat","Description":"tes","Price":52,"CategoryId":2,"ImageUrl":"media\\products\\4504ac5e-8ed8-4aaf-a605-a33ccedd0f1f.png","CreatedBy":"cat","Category":{"Id":2,"Name":"Soda","DisplayOrder":2,"CreatedBy":"Amor"}},{"Id":25,"Name":"Tuna","Description":"asd","Price":43,"CategoryId":2,"ImageUrl":null,"CreatedBy":"daw","Category":{"Id":2,"Name":"Soda","DisplayOrder":2,"CreatedBy":"Amor"}}] | successfully retrieved | 13/03/2024 2:36:06 PM
item : [{"Id":22,"Name":"test","Description":"tarr","Price":5255,"CategoryId":3,"ImageUrl":"media\\products\\8858ba79-e6b4-4c8d-97b1-32d97d5edeb2.png","CreatedBy":"rat","Category":{"Id":3,"Name":"Movies","DisplayOrder":3,"CreatedBy":"Amor"}},{"Id":23,"Name":"rat","Description":"tes","Price":52,"CategoryId":2,"ImageUrl":"media\\products\\4504ac5e-8ed8-4aaf-a605-a33ccedd0f1f.png","CreatedBy":"cat","Category":{"Id":2,"Name":"Soda","DisplayOrder":2,"CreatedBy":"Amor"}},{"Id":25,"Name":"Tuna","Description":"asd","Price":43,"CategoryId":2,"ImageUrl":null,"CreatedBy":"daw","Category":{"Id":2,"Name":"Soda","DisplayOrder":2,"CreatedBy":"Amor"}}] | successfully retrieved | 13/03/2024 2:36:16 PM
item : [{"Id":22,"Name":"test","Description":"tarr","Price":5255,"CategoryId":3,"ImageUrl":"media\\products\\8858ba79-e6b4-4c8d-97b1-32d97d5edeb2.png","CreatedBy":"rat","Category":{"Id":3,"Name":"Movies","DisplayOrder":3,"CreatedBy":"Amor"}},{"Id":23,"Name":"rat","Description":"tes","Price":52,"CategoryId":2,"ImageUrl":"media\\products\\4504ac5e-8ed8-4aaf-a605-a33ccedd0f1f.png","CreatedBy":"cat","Category":{"Id":2,"Name":"Soda","DisplayOrder":2,"CreatedBy":"Amor"}},{"Id":25,"Name":"Tuna","Description":"asd","Price":43,"CategoryId":2,"ImageUrl":null,"CreatedBy":"daw","Category":{"Id":2,"Name":"Soda","DisplayOrder":2,"CreatedBy":"Amor"}}] | successfully retrieved | 13/03/2024 2:36:34 PM
item : [{"Id":22,"Name":"test","Description":"tarr","Price":5255,"CategoryId":3,"ImageUrl":"media\\products\\8858ba79-e6b4-4c8d-97b1-32d97d5edeb2.png","CreatedBy":"rat","Category":{"Id":3,"Name":"Movies","DisplayOrder":3,"CreatedBy":"Amor"}},{"Id":23,"Name":"rat","Description":"tes","Price":52,"CategoryId":2,"ImageUrl":"media\\products\\4504ac5e-8ed8-4aaf-a605-a33ccedd0f1f.png","CreatedBy":"cat","Category":{"Id":2,"Name":"Soda","DisplayOrder":2,"CreatedBy":"Amor"}},{"Id":25,"Name":"Tuna","Description":"asd","Price":43,"CategoryId":2,"ImageUrl":null,"CreatedBy":"daw","Category":{"Id":2,"Name":"Soda","DisplayOrder":2,"CreatedBy":"Amor"}}] | successfully retrieved | 13/03/2024 2:36:43 PM
item : [{"Id":22,"Name":"test","Description":"tarr","Price":5255,"CategoryId":3,"ImageUrl":"media\\products\\8858ba79-e6b4-4c8d-97b1-32d97d5edeb2.png","CreatedBy":"rat","Category":{"Id":3,"Name":"Movies","DisplayOrder":3,"CreatedBy":"Amor"}},{"Id":23,"Name":"rat","Description":"tes","Price":52,"CategoryId":2,"ImageUrl":"media\\products\\4504ac5e-8ed8-4aaf-a605-a33ccedd0f1f.png","CreatedBy":"cat","Category":{"Id":2,"Name":"Soda","DisplayOrder":2,"CreatedBy":"Amor"}},{"Id":25,"Name":"Tuna","Description":"asd","Price":43,"CategoryId":2,"ImageUrl":null,"CreatedBy":"daw","Category":{"Id":2,"Name":"Soda","DisplayOrder":2,"CreatedBy":"Amor"}}] | successfully retrieved | 13/03/2024 2:36:50 PM
item : [{"Id":22,"Name":"test","Description":"tarr","Price":5255,"CategoryId":3,"ImageUrl":"media\\products\\8858ba79-e6b4-4c8d-97b1-32d97d5edeb2.png","CreatedBy":"rat","Category":{"Id":3,"Name":"Movies","DisplayOrder":3,"CreatedBy":"Amor"}},{"Id":23,"Name":"rat","Description":"tes","Price":52,"CategoryId":2,"ImageUrl":"media\\products\\4504ac5e-8ed8-4aaf-a605-a33ccedd0f1f.png","CreatedBy":"cat","Category":{"Id":2,"Name":"Soda","DisplayOrder":2,"CreatedBy":"Amor"}},{"Id":25,"Name":"Tuna","Description":"asd","Price":43,"CategoryId":2,"ImageUrl":null,"CreatedBy":"daw","Category":{"Id":2,"Name":"Soda","DisplayOrder":2,"CreatedBy":"Amor"}}] | successfully retrieved | 13/03/2024 2:36:51 PM
item : [{"Id":22,"Name":"test","Description":"tarr","Price":5255,"CategoryId":3,"ImageUrl":"media\\products\\8858ba79-e6b4-4c8d-97b1-32d97d5edeb2.png","CreatedBy":"rat","Category":{"Id":3,"Name":"Movies","DisplayOrder":3,"CreatedBy":"Amor"}},{"Id":23,"Name":"rat","Description":"tes","Price":52,"CategoryId":2,"ImageUrl":"media\\products\\4504ac5e-8ed8-4aaf-a605-a33ccedd0f1f.png","CreatedBy":"cat","Category":{"Id":2,"Name":"Soda","DisplayOrder":2,"CreatedBy":"Amor"}},{"Id":25,"Name":"Tuna","Description":"asd","Price":43,"CategoryId":2,"ImageUrl":null,"CreatedBy":"daw","Category":{"Id":2,"Name":"Soda","DisplayOrder":2,"CreatedBy":"Amor"}}] | successfully retrieved | 13/03/2024 2:36:54 PM
item : [{"Id":22,"Name":"test","Description":"tarr","Price":5255,"CategoryId":3,"ImageUrl":"media\\products\\8858ba79-e6b4-4c8d-97b1-32d97d5edeb2.png","CreatedBy":"rat","Category":{"Id":3,"Name":"Movies","DisplayOrder":3,"CreatedBy":"Amor"}},{"Id":23,"Name":"rat","Description":"tes","Price":52,"CategoryId":2,"ImageUrl":"media\\products\\4504ac5e-8ed8-4aaf-a605-a33ccedd0f1f.png","CreatedBy":"cat","Category":{"Id":2,"Name":"Soda","DisplayOrder":2,"CreatedBy":"Amor"}},{"Id":25,"Name":"Tuna","Description":"asd","Price":43,"CategoryId":2,"ImageUrl":null,"CreatedBy":"daw","Category":{"Id":2,"Name":"Soda","DisplayOrder":2,"CreatedBy":"Amor"}}] | successfully retrieved | 13/03/2024 3:35:44 PM
item : [{"Id":22,"Name":"test","Description":"tarr","Price":5255,"CategoryId":3,"ImageUrl":"media\\products\\8858ba79-e6b4-4c8d-97b1-32d97d5edeb2.png","CreatedBy":"rat","Category":{"Id":3,"Name":"Movies","DisplayOrder":3,"CreatedBy":"Amor"}},{"Id":23,"Name":"rat","Description":"tes","Price":52,"CategoryId":2,"ImageUrl":"media\\products\\4504ac5e-8ed8-4aaf-a605-a33ccedd0f1f.png","CreatedBy":"cat","Category":{"Id":2,"Name":"Soda","DisplayOrder":2,"CreatedBy":"Amor"}},{"Id":25,"Name":"Tuna","Description":"asd","Price":43,"CategoryId":2,"ImageUrl":null,"CreatedBy":"daw","Category":{"Id":2,"Name":"Soda","DisplayOrder":2,"CreatedBy":"Amor"}}] | successfully retrieved | 13/03/2024 3:36:13 PM
item : [{"Id":22,"Name":"test","Description":"tarr","Price":5255,"CategoryId":3,"ImageUrl":"media\\products\\8858ba79-e6b4-4c8d-97b1-32d97d5edeb2.png","CreatedBy":"rat","Category":{"Id":3,"Name":"Movies","DisplayOrder":3,"CreatedBy":"Amor"}},{"Id":23,"Name":"rat","Description":"tes","Price":52,"CategoryId":2,"ImageUrl":"media\\products\\4504ac5e-8ed8-4aaf-a605-a33ccedd0f1f.png","CreatedBy":"cat","Category":{"Id":2,"Name":"Soda","DisplayOrder":2,"CreatedBy":"Amor"}},{"Id":25,"Name":"Tuna","Description":"asd","Price":43,"CategoryId":2,"ImageUrl":null,"CreatedBy":"daw","Category":{"Id":2,"Name":"Soda","DisplayOrder":2,"CreatedBy":"Amor"}}] | successfully retrieved | 13/03/2024 3:36:19 PM
item : [{"Id":22,"Name":"test","Description":"tarr","Price":5255,"CategoryId":3,"ImageUrl":"media\\products\\8858ba79-e6b4-4c8d-97b1-32d97d5edeb2.png","CreatedBy":"rat","Category":{"Id":3,"Name":"Movies","DisplayOrder":3,"CreatedBy":"Amor"}},{"Id":23,"Name":"rat","Description":"tes","Price":52,"CategoryId":2,"ImageUrl":"media\\products\\4504ac5e-8ed8-4aaf-a605-a33ccedd0f1f.png","CreatedBy":"cat","Category":{"Id":2,"Name":"Soda","DisplayOrder":2,"CreatedBy":"Amor"}},{"Id":25,"Name":"Tuna","Description":"asd","Price":43,"CategoryId":2,"ImageUrl":null,"CreatedBy":"daw","Category":{"Id":2,"Name":"Soda","DisplayOrder":2,"CreatedBy":"Amor"}}] | successfully retrieved | 13/03/2024 3:36:24 PM
item : [{"Id":22,"Name":"test","Description":"tarr","Price":5255,"CategoryId":3,"ImageUrl":"media\\products\\8858ba79-e6b4-4c8d-97b1-32d97d5edeb2.png","CreatedBy":"rat","Category":{"Id":3,"Name":"Movies","DisplayOrder":3,"CreatedBy":"Amor"}},{"Id":23,"Name":"rat","Description":"tes","Price":52,"CategoryId":2,"ImageUrl":"media\\products\\4504ac5e-8ed8-4aaf-a605-a33ccedd0f1f.png","CreatedBy":"cat","Category":{"Id":2,"Name":"Soda","DisplayOrder":2,"CreatedBy":"Amor"}},{"Id":25,"Name":"Tuna","Description":"asd","Price":43,"CategoryId":2,"ImageUrl":null,"CreatedBy":"daw","Category":{"Id":2,"Name":"Soda","DisplayOrder":2,"CreatedBy":"Amor"}}] | successfully retrieved | 13/03/2024 3:36:47 PM
item : [{"Id":22,"Name":"test","Description":"tarr","Price":5255,"CategoryId":3,"ImageUrl":"media\\products\\8858ba79-e6b4-4c8d-97b1-32d97d5edeb2.png","CreatedBy":"rat","Category":{"Id":3,"Name":"Movies","DisplayOrder":3,"CreatedBy":"Amor"}},{"Id":23,"Name":"rat","Description":"tes","Price":52,"CategoryId":2,"ImageUrl":"media\\products\\4504ac5e-8ed8-4aaf-a605-a33ccedd0f1f.png","CreatedBy":"cat","Category":{"Id":2,"Name":"Soda","DisplayOrder":2,"CreatedBy":"Amor"}},{"Id":25,"Name":"Tuna","Description":"asd","Price":43,"CategoryId":2,"ImageUrl":null,"CreatedBy":"daw","Category":{"Id":2,"Name":"Soda","DisplayOrder":2,"CreatedBy":"Amor"}}] | successfully retrieved | 13/03/2024 3:37:15 PM
item : [{"Id":22,"Name":"test","Description":"tarr","Price":5255,"CategoryId":3,"ImageUrl":"media\\products\\8858ba79-e6b4-4c8d-97b1-32d97d5edeb2.png","CreatedBy":"rat","Category":{"Id":3,"Name":"Movies","DisplayOrder":3,"CreatedBy":"Amor"}},{"Id":23,"Name":"rat","Description":"tes","Price":52,"CategoryId":2,"ImageUrl":"media\\products\\4504ac5e-8ed8-4aaf-a605-a33ccedd0f1f.png","CreatedBy":"cat","Category":{"Id":2,"Name":"Soda","DisplayOrder":2,"CreatedBy":"Amor"}},{"Id":25,"Name":"Tuna","Description":"asd","Price":43,"CategoryId":2,"ImageUrl":null,"CreatedBy":"daw","Category":{"Id":2,"Name":"Soda","DisplayOrder":2,"CreatedBy":"Amor"}}] | successfully retrieved | 13/03/2024 3:37:26 PM
item : [{"Id":22,"Name":"test","Description":"tarr","Price":5255,"CategoryId":3,"ImageUrl":"media\\products\\8858ba79-e6b4-4c8d-97b1-32d97d5edeb2.png","CreatedBy":"rat","Category":{"Id":3,"Name":"Movies","DisplayOrder":3,"CreatedBy":"Amor"}},{"Id":23,"Name":"rat","Description":"tes","Price":52,"CategoryId":2,"ImageUrl":"media\\products\\4504ac5e-8ed8-4aaf-a605-a33ccedd0f1f.png","CreatedBy":"cat","Category":{"Id":2,"Name":"Soda","DisplayOrder":2,"CreatedBy":"Amor"}},{"Id":25,"Name":"Tuna","Description":"asd","Price":43,"CategoryId":2,"ImageUrl":null,"CreatedBy":"daw","Category":{"Id":2,"Name":"Soda","DisplayOrder":2,"CreatedBy":"Amor"}}] | successfully retrieved | 13/03/2024 3:37:39 PM
item : [{"Id":22,"Name":"test","Description":"tarr","Price":5255,"CategoryId":3,"ImageUrl":"media\\products\\8858ba79-e6b4-4c8d-97b1-32d97d5edeb2.png","CreatedBy":"rat","Category":{"Id":3,"Name":"Movies","DisplayOrder":3,"CreatedBy":"Amor"}},{"Id":23,"Name":"rat","Description":"tes","Price":52,"CategoryId":2,"ImageUrl":"media\\products\\4504ac5e-8ed8-4aaf-a605-a33ccedd0f1f.png","CreatedBy":"cat","Category":{"Id":2,"Name":"Soda","DisplayOrder":2,"CreatedBy":"Amor"}},{"Id":25,"Name":"Tuna","Description":"asd","Price":43,"CategoryId":2,"ImageUrl":null,"CreatedBy":"daw","Category":{"Id":2,"Name":"Soda","DisplayOrder":2,"CreatedBy":"Amor"}}] | successfully retrieved | 13/03/2024 3:37:41 PM
item : [{"Id":22,"Name":"test","Description":"tarr","Price":5255,"CategoryId":3,"ImageUrl":"media\\products\\8858ba79-e6b4-4c8d-97b1-32d97d5edeb2.png","CreatedBy":"rat","Category":{"Id":3,"Name":"Movies","DisplayOrder":3,"CreatedBy":"Amor"}},{"Id":23,"Name":"rat","Description":"tes","Price":52,"CategoryId":2,"ImageUrl":"media\\products\\4504ac5e-8ed8-4aaf-a605-a33ccedd0f1f.png","CreatedBy":"cat","Category":{"Id":2,"Name":"Soda","DisplayOrder":2,"CreatedBy":"Amor"}},{"Id":25,"Name":"Tuna","Description":"asd","Price":43,"CategoryId":2,"ImageUrl":null,"CreatedBy":"daw","Category":{"Id":2,"Name":"Soda","DisplayOrder":2,"CreatedBy":"Amor"}}] | successfully retrieved | 13/03/2024 3:37:58 PM
item : [{"Id":22,"Name":"test","Description":"tarr","Price":5255,"CategoryId":3,"ImageUrl":"media\\products\\8858ba79-e6b4-4c8d-97b1-32d97d5edeb2.png","CreatedBy":"rat","Category":{"Id":3,"Name":"Movies","DisplayOrder":3,"CreatedBy":"Amor"}},{"Id":23,"Name":"rat","Description":"tes","Price":52,"CategoryId":2,"ImageUrl":"media\\products\\4504ac5e-8ed8-4aaf-a605-a33ccedd0f1f.png","CreatedBy":"cat","Category":{"Id":2,"Name":"Soda","DisplayOrder":2,"CreatedBy":"Amor"}},{"Id":25,"Name":"Tuna","Description":"asd","Price":43,"CategoryId":2,"ImageUrl":null,"CreatedBy":"daw","Category":{"Id":2,"Name":"Soda","DisplayOrder":2,"CreatedBy":"Amor"}}] | successfully retrieved | 13/03/2024 3:38:00 PM
item : [{"Id":22,"Name":"test","Description":"tarr","Price":5255,"CategoryId":3,"ImageUrl":"media\\products\\8858ba79-e6b4-4c8d-97b1-32d97d5edeb2.png","CreatedBy":"rat","Category":{"Id":3,"Name":"Movies","DisplayOrder":3,"CreatedBy":"Amor"}},{"Id":23,"Name":"rat","Description":"tes","Price":52,"CategoryId":2,"ImageUrl":"media\\products\\4504ac5e-8ed8-4aaf-a605-a33ccedd0f1f.png","CreatedBy":"cat","Category":{"Id":2,"Name":"Soda","DisplayOrder":2,"CreatedBy":"Amor"}},{"Id":25,"Name":"Tuna","Description":"asd","Price":43,"CategoryId":2,"ImageUrl":null,"CreatedBy":"daw","Category":{"Id":2,"Name":"Soda","DisplayOrder":2,"CreatedBy":"Amor"}}] | successfully retrieved | 13/03/2024 3:38:02 PM
item : [{"Id":22,"Name":"test","Description":"tarr","Price":5255,"CategoryId":3,"ImageUrl":"media\\products\\8858ba79-e6b4-4c8d-97b1-32d97d5edeb2.png","CreatedBy":"rat","Category":{"Id":3,"Name":"Movies","DisplayOrder":3,"CreatedBy":"Amor"}},{"Id":23,"Name":"rat","Description":"tes","Price":52,"CategoryId":2,"ImageUrl":"media\\products\\4504ac5e-8ed8-4aaf-a605-a33ccedd0f1f.png","CreatedBy":"cat","Category":{"Id":2,"Name":"Soda","DisplayOrder":2,"CreatedBy":"Amor"}},{"Id":25,"Name":"Tuna","Description":"asd","Price":43,"CategoryId":2,"ImageUrl":null,"CreatedBy":"daw","Category":{"Id":2,"Name":"Soda","DisplayOrder":2,"CreatedBy":"Amor"}}] | successfully retrieved | 13/03/2024 3:56:06 PM
